Party	Position	Name	Text
국민의힘	위원	유상범	위원장님, 거기에 대해서 좀……
더불어민주당	위원장	박광온	유상범 간사님.
국민의힘	위원	유상범	자료 제출은 인사청문회 D-2일까지 제출하게 규정되어 있지요. 그런데 워낙 주문이 많다 보니 인사청문회 전날까지, 당일 날도 자료 제출이 요구되는 것이 비일비재했습니다. 지금 오늘 우리가 인사청문회를 9일로 연기합니다. 그런데 인사청문회 연기 얘기는 벌써 지난주부터 민주당에서 계속 얘기가 나왔습니다. 인사청문회가 연기될 것이 눈에 보이는 상황인데 오늘 지금 연기해 놓고 오늘 자료 제출 안 됐다고 또 비난하는 말을 한다는 것, 이건 굉장히 어불성설 아니겠어요? 본인들이 오늘 한다고 결정을 했으면 아마 자료 제출이 됐을 겁니다. 그런데 지속적으로 인사청문회 일자를 뒤로 미룬다 그러면서 자료 제출 요구를…… 안 했다고 여기 와서 비난하는 것은 말이 안 되잖아요?
더불어민주당	위원	송기헌	오늘까지 왔어야지, 오늘까지.
더불어민주당	위원	김영배	우리 때문에 안 냈다고? 아니, 본말이 전도된 이야기잖아. 우리 때문에 안 냈다는 게 말이 돼요?
더불어민주당	위원	송기헌	오늘까지 왔어야지.
더불어민주당	위원장	박광온	유상범 간사님.
국민의힘	위원	유상범	아니, 5월 4일 오늘 하기로 다 합의가 됐잖아요?
국민의힘	위원	전주혜	9일에 또 안 하시려고 그러시는 것 아니에요, 지금?
더불어민주당	위원장	박광온	자, 조용히 해 주시기 바랍니다. 발언하세요.
국민의힘	위원	유상범	그래서 그런 상황에서 자꾸 이렇게 아무 의미 없는, 정쟁을 유발하는 얘기를 그렇게 계속 반복해서 무슨 의미가 있겠어요? 빨리 끝내고 의결하고 마무리하시지요.
더불어민주당	위원장	박광온	김영배 위원님 또 송기헌 위원님 발언이 있어서 관련 규정을 제가 좀 찾아봤는데요. 인사청문회법 12조에 ‘위원회는 의결 또는 재적의원 3분의 1 이상의 요구로 공직후보자의 인사청문과 직접 관련된 자료 제출을 국가기관, 지방자치단체, 기타 기관에 대해 요구할 수 있다’, 제출하지 않으면 증언・감정법에 따라서 처벌의 대상이 됩니다. 관련 법에 나와 있는 조항을 제가 상기시켜 드렸습니다. 민형배 위원님.
무소속	위원	민형배	관련해서 의사진행발언하겠습니다. 지금 말씀하신 대로 사실은 청문회가 오늘 열리지 못한 건 후보자가 자료 제출을 제대로 하지 않은 것, 이게 되게 크게 작용하고 있거든요. 제가 자료를 요청한 게 82건인데 13건밖에 자료가 오지 않았거든요. 이런 상태로 자료 제출을 하지 않으면 청문회 하기 어렵다는 건 너무나 분명한 사실입니다. 그런데 저만 그런 줄 알고 다른 분들 걸 좀 봤는데, 예를 들면 지금 나가시는 전주혜 위원님은 14건 요청을 했는데 1건밖에 안 했어요, 제출을. 그래서 청문회를 제대로 할 수 있겠습니까? 한기호 위원님의 경우는 27건을 요청했는데 2개밖에 제출을 안 했어요. 그런데 그러고도 어떻게 청문회를 그냥 정상적으로 진행될 수 있다고 하는지…… 위원장님께서 후보자 쪽에 지금 읽어 주신 청문회법을 비롯해서 국회에서 요구하는 자료를 이렇게 제출하지 않으면 청문회가 제대로 진행되기 어렵다라고 강력하게 말씀을 좀 하셔서 반드시 자료 제출을 할 수 있도록 해 주시고요. 한 가지 더 있습니다. 지금 오늘 아침의 언론 보도를 보면 한국쓰리엠 법무지원본부장의 도움을 받아서 후보자의 자제분이 미국 대학입시에 필요한, 조금 전에 김영배 위원님도 잠깐 말씀을 하시던데……
더불어민주당	위원장	박광온	그건 자료 요청으로 하시지요.
무소속	위원	민형배	아닙니다, 아닙니다. 증인을 좀 제가 요청드리려고요, 양당에서만 하시니까.
국민의힘	위원	박형수	증인 합의 다 했는데 이제 와서 뭔 또 증인이에요, 진짜. 아이, 정말.
국민의힘	위원	유상범	합의 다 했는데 뭔 또 딴소리예요.
더불어민주당	위원	송기헌	또 다른 비교섭이잖아. 무소속인데……
무소속	위원	민형배	제가 증인 신청을 좀 하려고 그러는 겁니다. 가능하면 받아 주시면 좋겠는데, 한국쓰리엠의 법무지원본부장 고은정 변호사라고 있습니다. 이분이 중간에서 중개를 한 것으로 되어 있어요. 그런데 이게 해외 언론에서 배우자의 자제분이 인터뷰까지 했어요. 그래서 그것이 다음번 대학입시에 사용될 것으로 그렇게 예정이 되기 때문에 이분을 꼭 증인으로 불러서 사실 확인을 할 필요가 있다고 여겨집니다.
더불어민주당	위원장	박광온	잘 알겠습니다. 그 부분은, 증인 협상은 민형배 위원님이 비교섭단체 소속이니까 여야 간사 간의 협의가 필요한 부분으로 보이고요.
무소속	위원	민형배	아니, 그러니까 두 당에서만 하니까 저도 그렇게 말씀드릴 기회가 있어야 될 것 같거든요.
더불어민주당	위원장	박광온	우선 의결을 하겠습니다.
무소속	위원	민형배	그러면 추가로 요청할 수 있는 기회를 주세요, 위원장님.
더불어민주당	위원장	박광온	요청은 하십시오. 요청은 행정실을 통해서 여야 간사에게 하시고……
무소속	위원	민형배	아니, 그러니까 신청을 하면 그것을 받아 주셔야지요. 양당에서 합의한 것만 하고 끝내겠다 이러시면 곤란하지요.
국민의힘	위원	유상범	박주민 위원한테 하시지 뭘 그래요? 양당은 무슨.
국민의힘	위원	박형수	무소속이라고 그러시잖아.
국민의힘	위원	유상범	아, 그런가?
더불어민주당	위원	김종민	그쪽 줄이니까 유상범 간사한테 해야지.
국민의힘	위원	유상범	원래 이쪽 줄도 많아, 민주당.
더불어민주당	위원장	박광온	이 문제를 제가 지금 여기서 바로 즉답을 드릴 수 없는 것이 간사 간의 협의를 거치게 되어 있기 때문에……
무소속	위원	민형배	아니, 왜 두 간사 간의 협의만 증인 채택의 대상이 됩니까?
더불어민주당	위원장	박광온	그래서 이 회의 이후에 협의를 거쳐서 꼭 필요하다고 인정되면 추가하는 것으로 하시지요.
무소속	위원	민형배	예, 꼭 그렇게 해 주십시오.
더불어민주당	위원장	박광온	의결하겠습니다. 5월 9일 실시되는 법무부장관후보자 인사청문회 출석을 요구할 증인과 참고인에 대해서 간사들 간에 협의가 이루어졌습니다. 협의 과정이 매우 지난했다는 것을 알고 있어서 두 분께 감사하다는 말씀을 드립니다. 나눠 드린 유인물과 같이 이번 인사청문회에서는 증인 네 명에 대해서 출석을 요구하기로 했습니다. 관련해서 아까 의견 진술하셨으니까 생략하겠습니다. 의결하겠습니다. 의사일정 제3항 국무위원후보자(법무부장관 한동훈) 인사청문회 증인・참고인 출석요구의 건은 나눠 드린 것과 같이 증인 네 명에 대해 출석을 요구하기로 의결하고자 하는데 이의 있으신가요? 없으므로 가결되었음을 선포합니다. 위원님들께서 수고 많이 하셨습니다. 특히 두 분 간사님, 협의하시느라 고생하셨습니다. 보좌진과 수석전문위원을 비롯한 위원회 직원 여러분 또 속기사 여러분 또 언론인 여러분 수고 많이 하셨습니다. 산회를 선포합니다.
더불어민주당	위원장	박광온	의석을 정돈해 주시기 바랍니다. 성원이 되었으므로 제397회 국회(임시회) 제2차 법제사법위원회를 개회하겠습니다. 오늘 회의는 국무위원후보자(법무부장관 한동훈) 인사청문회입니다. 회의장에 계신 모든 분들은 방역수칙을 준수해 주시기 바랍니다. 의사일정에 들어가기에 앞서 우리 위원회에 새로 보임하신 위원님을 소개해 드리겠습니다. 오늘 자로 장제원 위원님께서 우리 위원회에서 사임하시고 김형동 위원님께서 새로 보임되셨습니다. 김형동 위원님께서는 잠시 사보임하셨으므로 인사는 생략하겠습니다. 양해해 주시기 바랍니다. 그러면 바로 의사일정에 들어가도록 하겠습니다.
더불어민주당	위원장	박광온	의사일정 제1항 국무위원후보자(법무부장관 한동훈) 인사청문요청안과 제2항 국무위원후보자(법무부장관 한동훈) 인사청문회를 일괄해서 상정합니다. 인사청문회에 들어가기에 앞서 한 말씀 드리겠습니다. 위원님들께서도 잘 아시는 것처럼 오늘 인사청문회는 우리 위원회가 국민을 대신해서 한동훈 법무부장관후보자의 국정수행 능력과 도덕성 그리고 전문성 등을 검증하고 후보자가 법무부장관의 직책을 수행할 수 있는 적격한 인물인지 여부를 확인하는 데 그 의의가 있습니다. 법무부장관은 검찰 사무의 최고 감독기관일뿐만 아니라 교정・출입국・인권 옹호, 그 밖에 법무에 관한 사무를 관장함으로써 국가 법질서 유지와 법치 수호 그리고 민생에 직결되는 국가사무를 총괄・지휘하는 책임이 막중한 자리입니다. 오늘 청문회를 통해서 후보자가 법무부장관의 직책을 수행할 수 있는 도덕성과 전문성을 갖춘 적합한 인물인지 검증할 수 있기를 기대합니다. 한동훈 후보자는 2001년 서울지방검찰청 검사로 임관해서 지금까지 20여년 간 법무부와 검찰에서 여러 보직을 두루 거쳤습니다. 따라서 이 자리가 국민의 대표기관인 국회로부터 공직후보자로서의 검증을 받는 자리라는 점을 잘 알고 계시리라 생각합니다. 후보자께서는 위원님들의 질의에 솔직하고 성실하게 답변해 주시기를 당부드립니다. 존경하는 위원님들께도 당부의 말씀을 드립니다. 오늘 인사청문회는 위원님들께서 국민을 대신해서 묻는 자리입니다. 그리고 공직후보자께서 국민들께 답변하는 자리입니다. 이 전 과정은 국회방송을 통해서 국민들께 생중계되고 있습니다. 위원님들께서는 그동안 후보자 검증을 위해서 준비하신 내용이 국민들께 제대로 잘 전달될 수 있도록 원만한 회의 운영에 적극 협조해 주시기 바랍니다. 오늘 인사청문회는 먼저 후보자의 선서와 모두발언을 들은 다음에 위원님들의 질의와 후보자의 답변을 듣는 순서로 진행하겠습니다. 보충질의가 끝난 다음에는 후보자는 이석을 하고 4명의 증인을 상대로 신문을 하도록 하겠습니다. 이 과정은 여야 간에 합의된 내용이 있습니다. 증인 신문 뒤에는 후보자에게 추가 질의를 하고 끝으로 후보자로부터 마무리발언을 듣고 청문회를 마치겠습니다. 그러면 먼저 관계 법률에 따라서 후보자의 선서를 받도록 하겠습니다. 후보자께서는 발언대로 나오셔서 오른손을 들고 선서문을 낭독해 주시고 선서가 끝나면 서명날인한 선서문을 위원장에게 제출해 주시기 바랍니다.
N/A	법무부장관후보자	한동훈	“선서, 공직후보자인 본인은 국회가 실시하는 인사청문회에서 양심에 따라 숨김과 보탬이 없이 사실 그대로 말할 것을 맹서합니다.” 2022년 5월 9일 공직후보자 한동훈.
더불어민주당	위원장	박광온	후보자께서는 자리에 앉아 주시기 바랍니다. 다음은 후보자로부터 모두발언을 듣겠습니다. 후보자는 발언대로 나오셔서 모두 발언해 주시기 바랍니다.
N/A	법무부장관후보자	한동훈	존경하는 법제사법위원회 박광온 위원장님 그리고 위원님 여러분! 국회 일정으로 바쁘신 가운데 이렇게 인사청문회 준비에 노고를 아끼지 않으신 위원장님과 위원님들께 진심으로 감사의 말씀을 드립니다. 먼저 지난 2년여 기간 동안 코로나로 인해서 고통과 불편을 겪고 계시는 국민 여러분께 이 자리를 빌려서 위로의 말씀을 드립니다. 저는 오늘 법무부장관후보자로서 위원님들의 질문에 솔직하게 답변드리고 충고의 말씀도 겸허히 듣겠습니다. 아울러 법무・검찰이 나아가야 할 방향에 대한 저의 소신도 성심성의껏 말씀드리겠습니다. 존경하는 위원장님 그리고 위원님 여러분! 저는 1995년 사법시험에 합격하고 군 복무를 마친 뒤 2001년 검사로 임관하여 현재까지 공직자로서의 삶을 살아왔습니다. 검사로 재직하는 동안 나름대로 좌고우면하지 않았으며 오로지 법과 원칙에 따라 부정부패를 척결하고 정의와 상식을 지키기 위해 개인적인 노력을 다했습니다. 저는 과분하게도 수사와 공판, 검찰제도, 법무행정 등 다양한 분야를 두루 경험했고 법무・검찰의 주요 업무에 대한 전문성을 쌓을 기회도 가졌습니다. 존경하는 위원장님, 위원님 여러분! 제가 법무부장관이 된다면 정의와 상식을 바탕으로 국민께 힘이 되고 위로가 되는 법무행정 수행에 최선을 다하겠습니다. 먼저 인권보호를 최우선으로 하는 따뜻한 법무행정을 펼치겠습니다. 진정한 법은 힘이 없고 소외된 국민을 따뜻하게 보호해야 한다고 생각합니다. 사회적 약자에 대한 인권 사각지대를 해소하여 성폭력 피해자, 아동, 장애인 등을 보호하고 국민이 필요로 하는 현장에 맞춤형 법률 지원을 강화해 나가겠습니다. 범죄 피해자에 대한 신속한 치유가 이루어질 수 있도록 종합적인 지원 체계를 완비하고 피해자의 고통으로부터 신속히 벗어날 수 있도록 하겠습니다. 둘째, 글로벌 스탠더드에 걸맞게 법제와 시스템의 수준을 높이겠습니다. 대한민국 발전의 원동력은 공정한 경쟁이고 특권과 반칙 없이 공정한 룰이 지켜질 것이라는 국민의 믿음이 지켜져야만 국가의 번영을 기대할 수 있다고 생각합니다. 법무부는 엄정한 법집행과 함께 국민들이 공정한 경쟁환경에서 자유로운 경제활동을 할 수 있도록 국가의 미래를 위한 선도적 법제 개선을 해야 한다고 생각합니다. 또한 범죄 예방, 인권, 출입국, 교정 등 다양한 법무행정의 영역에서 우리 국민이 국격에 맞는 수준 높은 제도를 마음껏 누릴 수 있도록 해야 합니다. 셋째, 중립적이고 공정한 검찰을 만들겠습니다. 국민이 원하는 진정한 검찰개혁은 실력 있는 검찰이 권력자 눈치를 보지 않고 부정부패를 단죄하여 국민에게 신뢰받는 시스템을 만드는 겁니다. 장관의 수사지휘권 행사를 절제하여 검찰의 정치적 중립성과 공정성을 높이고 검경의 상호 협력과 책임 수사를 통해서 견제와 균형의 시스템을 갖추도록 노력하겠습니다. 검사의 능력과 실력 그리고 공정에 대한 의지만을 기준으로 형평에 맞는 인사를 해서 검사를 위한 인사가 아니라 국민을 위한 인사가 될 수 있도록 하겠습니다. 부정부패 척결 등 국가적 범죄 대응역량을 강화하고 불법과 편법이 뿌리 내릴 수 없도록 공정하고 투명한 사회를 만들겠습니다. 마지막으로 범죄로부터 국민의 안전하고 평화로운 삶을 지키겠습니다. 우리 국민들은 여전히 강력범죄로 인해서 생명과 안전을 위협받으면서 자신에게도 언제 범죄가 닥칠지 모른다는 불안감 속에 생활하고 있습니다. 최근에는 자본시장 교란사범, 보이스피싱 등 서민을 울리는 경제범죄도 급속도로 확산하고 있습니다. 범죄를 엄정하게 처벌함은 물론 범죄 수익도 철저히 환수하겠습니다. 범죄를 유발하는 환경도 지속적으로 개선하고 강력사범 등에 대한 전자감독제 운영도 획기적으로 강화하겠습니다. 존경하는 위원장님과 위원님 여러분! 최근 소위 검수완박 법안이 국회를 통과하여 시행을 앞두고 있어서 국민적 우려가 큰 상황입니다. 이 법안은 부패한 정치인과 공직자의 처벌을 어렵게 하고 그 과정에서 국민이 보게 될 피해가 너무나 명확합니다. 저는 많이 부족하지만 법무부장관으로 일할 수 있는 기회가 주어진다면 용기와 헌신으로 일하겠습니다. 정의와 상식의 법치를 해 나가겠습니다. 경청해 주셔서 감사합니다.
